regne	phylum	classe	ordre	famille	genre	espece	lineage_by_level	tax_id_by_level	nb_contigs_Holopig_colon01_quantif_percontig	nb_reads_Holopig_colon01_quantif_percontig	depth_Holopig_colon01_quantif_percontig	nb_contigs_Holopig_colon02_quantif_percontig	nb_reads_Holopig_colon02_quantif_percontig	depth_Holopig_colon02_quantif_percontig	nb_contigs_Holopig_colon03_quantif_percontig	nb_reads_Holopig_colon03_quantif_percontig	depth_Holopig_colon03_quantif_percontig	nb_contigs_Holopig_colon04_quantif_percontig	nb_reads_Holopig_colon04_quantif_percontig	depth_Holopig_colon04_quantif_percontig	nb_contigs_Holopig_colon05_quantif_percontig	nb_reads_Holopig_colon05_quantif_percontig	depth_Holopig_colon05_quantif_percontig	nb_contigs_Holopig_colon06_quantif_percontig	nb_reads_Holopig_colon06_quantif_percontig	depth_Holopig_colon06_quantif_percontig	nb_contigs_Holopig_colon07_quantif_percontig	nb_reads_Holopig_colon07_quantif_percontig	depth_Holopig_colon07_quantif_percontig	nb_contigs_Holopig_colon08_quantif_percontig	nb_reads_Holopig_colon08_quantif_percontig	depth_Holopig_colon08_quantif_percontig	nb_contigs_Holopig_colon09_quantif_percontig	nb_reads_Holopig_colon09_quantif_percontig	depth_Holopig_colon09_quantif_percontig	nb_contigs_Holopig_colon10_quantif_percontig	nb_reads_Holopig_colon10_quantif_percontig	depth_Holopig_colon10_quantif_percontig	nb_contigs_Holopig_colon11_quantif_percontig	nb_reads_Holopig_colon11_quantif_percontig	depth_Holopig_colon11_quantif_percontig	nb_contigs_Holopig_colon12_quantif_percontig	nb_reads_Holopig_colon12_quantif_percontig	depth_Holopig_colon12_quantif_percontig	nb_contigs_Holopig_colon13_quantif_percontig	nb_reads_Holopig_colon13_quantif_percontig	depth_Holopig_colon13_quantif_percontig	nb_contigs_Holopig_colon14_quantif_percontig	nb_reads_Holopig_colon14_quantif_percontig	depth_Holopig_colon14_quantif_percontig	nb_contigs_Holopig_colon15_quantif_percontig	nb_reads_Holopig_colon15_quantif_percontig	depth_Holopig_colon15_quantif_percontig	nb_contigs_Holopig_colon16_quantif_percontig	nb_reads_Holopig_colon16_quantif_percontig	depth_Holopig_colon16_quantif_percontig	nb_contigs_Holopig_colon17_quantif_percontig	nb_reads_Holopig_colon17_quantif_percontig	depth_Holopig_colon17_quantif_percontig	nb_contigs_Holopig_colon18_quantif_percontig	nb_reads_Holopig_colon18_quantif_percontig	depth_Holopig_colon18_quantif_percontig	nb_contigs_Holopig_colon19_quantif_percontig	nb_reads_Holopig_colon19_quantif_percontig	depth_Holopig_colon19_quantif_percontig	nb_contigs_Holopig_colon20_quantif_percontig	nb_reads_Holopig_colon20_quantif_percontig	depth_Holopig_colon20_quantif_percontig	nb_contigs_Holopig_colon21_quantif_percontig	nb_reads_Holopig_colon21_quantif_percontig	depth_Holopig_colon21_quantif_percontig	nb_contigs_Holopig_colon22_quantif_percontig	nb_reads_Holopig_colon22_quantif_percontig	depth_Holopig_colon22_quantif_percontig	nb_contigs_Holopig_colon23_quantif_percontig	nb_reads_Holopig_colon23_quantif_percontig	depth_Holopig_colon23_quantif_percontig	nb_contigs_Holopig_colon24_quantif_percontig	nb_reads_Holopig_colon24_quantif_percontig	depth_Holopig_colon24_quantif_percontig	nb_contigs_Holopig_colon25_quantif_percontig	nb_reads_Holopig_colon25_quantif_percontig	depth_Holopig_colon25_quantif_percontig	nb_contigs_Holopig_colon26_quantif_percontig	nb_reads_Holopig_colon26_quantif_percontig	depth_Holopig_colon26_quantif_percontig	nb_contigs_Holopig_colon27_quantif_percontig	nb_reads_Holopig_colon27_quantif_percontig	depth_Holopig_colon27_quantif_percontig	nb_contigs_Holopig_colon28_quantif_percontig	nb_reads_Holopig_colon28_quantif_percontig	depth_Holopig_colon28_quantif_percontig	nb_contigs_Holopig_colon29_quantif_percontig	nb_reads_Holopig_colon29_quantif_percontig	depth_Holopig_colon29_quantif_percontig	nb_contigs_Holopig_colon30_quantif_percontig	nb_reads_Holopig_colon30_quantif_percontig	depth_Holopig_colon30_quantif_percontig	nb_contigs_Holopig_colon31_quantif_percontig	nb_reads_Holopig_colon31_quantif_percontig	depth_Holopig_colon31_quantif_percontig	nb_contigs_Holopig_colon32_quantif_percontig	nb_reads_Holopig_colon32_quantif_percontig	depth_Holopig_colon32_quantif_percontig	nb_contigs_Holopig_colon33_quantif_percontig	nb_reads_Holopig_colon33_quantif_percontig	depth_Holopig_colon33_quantif_percontig	nb_contigs_Holopig_colon34_quantif_percontig	nb_reads_Holopig_colon34_quantif_percontig
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Candidatus Alectryocaccobium	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Candidatus Alectryocaccobium; None	2; 1239; 186801; 186802; None; 2840575; None	0	0	0	0	0	0	0	0	0	1	9	4.28017	3	42	2.873506666666667	0	0	0	3	77	3.2213396666666667	1	5	1.9306599999999998	5	96	3.2205960000000005	0	0	0	1	7	2.07499	1	6	2.17141	0	0	0	2	67	3.49665	0	0	0	1	8	1.48914	5	47	2.079908	3	38	2.538066666666667	2	15	1.72109	0	0	0	2	14	2.3886700000000003	0	0	0	0	0	0	1	29	3.4863	1	6	1.4823	0	0	0	3	31	2.4164399999999997	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1.5203200000000001	3	25	1.98545	5	36
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Candidatus Avimonoglobus	Candidatus Avimonoglobus intestinipullorum	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Candidatus Avimonoglobus; Candidatus Avimonoglobus intestinipullorum	2; 1239; 186801; 186802; None; 2840580; 2840699	0	0	0	0	0	0	0	0	0	1	10	2.44742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Candidatus Faecivicinus	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Candidatus Faecivicinus; None	2; 1239; 186801; 186802; None; 2840587; None	0	0	0	0	0	0	0	0	0	2	21	2.4925049999999995	6	58	2.23464	0	0	0	1	4	1.7543099999999998	0	0	0	1	23	2.85437	1	121	4.800669999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	78	2.524411666666667	0	0	0	0	0	0	0	0	0	0	0	0	8	125	2.41333625	1	29	2.69298	21	423	3.1978714285714283	3	21	1.87394	2	16	1.90835	12	358	3.1839075	0	0	0	10	122	2.675246	0	0	0	0	0	0	14	559	3.341592142857143	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Gemmiger	Candidatus Gemmiger avium	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Gemmiger; Candidatus Gemmiger avium	2; 1239; 186801; 186802; None; 204475; 2838607	0	0	0	0	0	0	0	0	0	5	81	3.121716	3	94	3.22113	0	0	0	0	0	0	0	0	0	1	14	2.3955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Gemmiger	Candidatus Gemmiger excrementavium	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Gemmiger; Candidatus Gemmiger excrementavium	2; 1239; 186801; 186802; None; 204475; 2838608	0	0	0	0	0	0	0	0	0	1	12	2.2477400000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Gemmiger	Gemmiger sp. An87	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Gemmiger; Gemmiger sp. An87	2; 1239; 186801; 186802; None; 204475; 1965662	0	0	0	0	0	0	0	0	0	1	4	2.76912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Lawsonibacter	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Lawsonibacter; None	2; 1239; 186801; 186802; None; 2172004; None	0	0	0	0	0	0	0	0	0	2	17	2.188205	2	18	2.749645	1	15	2.95312	0	0	0	4	314	24.266955	2	578	65.28561	1	4	2.56487	0	0	0	2	219	39.4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	20.0595	0	0	0	0	0	0	0	0	0	2	69	11.92179	4	45	1.8171125	3	49	3.0839966666666663	0	0	0	0	0	0	1	12	2.09082	1	15	2.89392	1	19	2.31629	2	22	2.35373	0	0	0	0	0	0	1	1	0.9986209999999999	1	15
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	Massilistercora	Massilistercora timonensis	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; Massilistercora; Massilistercora timonensis	2; 1239; 186801; 186802; None; 2717089; 2086584	0	0	0	0	0	0	0	0	0	1	133	17.1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	6.07152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	3.9261199999999996	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	None	Clostridiales bacterium 36_14	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; None; Clostridiales bacterium 36_14	2; 1239; 186801; 186802; None; None; 1897042	0	0	0	0	0	0	0	0	0	1	9	3.09832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	10.5346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.9986370000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	None	None	Clostridiales bacterium FE2011	Bacteria; Firmicutes; Clostridia; Eubacteriales; None; None; Clostridiales bacterium FE2011	2; 1239; 186801; 186802; None; None; 2806438	0	0	0	0	0	0	0	0	0	1	15	4.60559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Agathobaculum	Agathobaculum butyriciproducens	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Agathobaculum; Agathobaculum butyriciproducens	2; 1239; 186801; 186802; 216572; 2048137; 1628085	0	0	0	0	0	0	0	0	0	1	22	3.80265	1	12	2.70663	1	25	4.45814	1	6	1.80332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerofilum	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Anaerofilum; None	2; 1239; 186801; 186802; 216572; 52784; None	0	0	0	0	0	0	0	0	0	1	7	2.8881200000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	2.9741299999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	5.81312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	6.040690000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Bittarella	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Bittarella; None	2; 1239; 186801; 186802; 216572; 1929297; None	0	0	0	0	0	0	0	0	0	1	11	2.2179599999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	3.3558199999999996	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Candidatus Avoscillospira	Candidatus Avoscillospira avicola	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Candidatus Avoscillospira; Candidatus Avoscillospira avicola	2; 1239; 186801; 186802; 216572; 2840624; 2840706	0	0	0	0	0	0	0	0	0	1	6	2.67181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	2.4918449999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Candidatus Fimivivens	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Candidatus Fimivivens; None	2; 1239; 186801; 186802; 216572; 2840632; None	0	0	0	0	0	0	0	0	0	1	8	2.62604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2.07928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	2.18506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacter	Caproicibacter fermentans	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Caproicibacter; Caproicibacter fermentans	2; 1239; 186801; 186802; 216572; 2576755; 2576756	0	0	0	0	0	0	0	0	0	1	10	2.0877	1	12	9.24346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	4.07761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1	32	5.29347	0	0	0	0	0	0	0	0	0	0	0	0	1	30	4.25535	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Candidatus Faecalibacterium intestinipullorum	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Faecalibacterium; Candidatus Faecalibacterium intestinipullorum	2; 1239; 186801; 186802; 216572; 216851; 2838582	0	0	0	0	0	0	0	0	0	2	23	2.18794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium sp.	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Faecalibacterium; Faecalibacterium sp.	2; 1239; 186801; 186802; 216572; 216851; 1971605	0	0	0	0	0	0	0	0	0	1	8	2.26499	0	0	0	1	5	1.7426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	55	2.40217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	2.87046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fournierella	Candidatus Fournierella merdavium	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Fournierella; Candidatus Fournierella merdavium	2; 1239; 186801; 186802; 216572; 1940255; 2838593	0	0	0	0	0	0	0	0	0	1	14	2.91109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	130	4.72658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	7.8147199999999994	0	0	0	0	0	0	0	0	0	1	6	2.11469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fournierella	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Fournierella; None	2; 1239; 186801; 186802; 216572; 1940255; None	0	0	0	0	0	0	0	0	0	1	18	2.66014	3	67	2.752473333333333	0	0	0	1	5	1.9894	0	0	0	1	6	2.14787	1	8	1.60438	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	46	4.9471300000000005	0	0	0	0	0	0	0	0	0	2	13	1.9345750000000002	0	0	0	0	0	0	2	76	15.314785	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2.76404	0	0	0	0	0	0	2	27	2.806955	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	None	Oscillospiraceae bacterium NSJ-50	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; None; Oscillospiraceae bacterium NSJ-50	2; 1239; 186801; 186802; 216572; None; 2763676	0	0	0	0	0	0	0	0	0	1	6	1.49797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	None	Ruminococcaceae bacterium AF10-16	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; None; Ruminococcaceae bacterium AF10-16	2; 1239; 186801; 186802; 216572; None; 2292180	0	0	0	0	0	0	0	0	0	1	7	2.5139400000000003	0	0	0	0	0	0	1	14	3.3817699999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1.63795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	3.2977800000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	None	Ruminococcaceae bacterium AM07-15	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; None; Ruminococcaceae bacterium AM07-15	2; 1239; 186801; 186802; 216572; None; 2291991	0	0	0	0	0	0	0	0	0	1	18	3.39014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	6.880960000000001	0	0	0	1	8	2.60173	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1.86169	0	0	0	0	0	0	0	0	0	1	17	3.23834	0	0	0	0	0	0	1	7	2.07573	1	62	5.08821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. MSJ-31	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Oscillibacter; Oscillibacter sp. MSJ-31	2; 1239; 186801; 186802; 216572; 459786; 2841526	0	0	0	0	0	0	0	0	0	3	37	2.7589733333333335	3	22	2.234003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	2.6269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	78	5.321368	0	0	0	2	40	4.050865	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1.8558599999999998	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoruminococcus	Pseudoruminococcus massiliensis	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Pseudoruminococcus; Pseudoruminococcus massiliensis	2; 1239; 186801; 186802; 216572; 2696673; 2086583	0	0	0	0	0	0	0	0	0	1	8	4.32118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ructibacterium	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Ructibacterium; None	2; 1239; 186801; 186802; 216572; 2884634; None	0	0	0	0	0	0	0	0	0	3	30	2.0290166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1.99101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AF14-5	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Ruminococcus; Ruminococcus sp. AF14-5	2; 1239; 186801; 186802; 216572; 1263; 2293147	0	0	0	0	0	0	0	0	0	1	8	2.21778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	57	7.893617333333334	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Sporobacter	None	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Sporobacter; None	2; 1239; 186801; 186802; 216572; 44748; None	0	0	0	0	0	0	0	0	0	1	324	7.27337	1	70	19.9359	2	96	3.3350099999999996	1	6	1.6020299999999998	0	0	0	0	0	0	1	19	3.4064900000000002	0	0	0	0	0	0	0	0	0	0	0	0	1	37	5.5999099999999995	2	178	8.883645	0	0	0	2	234	5.6198049999999995	0	0	0	0	0	0	1	183	7.690580000000001	1	278	6.93302	1	8	3.32252	0	0	0	0	0	0	0	0	0	1	4	2.37395	3	462	4.733323333333334	0	0	0	1	141	6.4478599999999995	1	10	4.14044	0	0	0	1	13	3.5734800000000004	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Subdoligranulum	Subdoligranulum sp. AM23-21AC	Bacteria; Firmicutes; Clostridia; Eubacteriales; Oscillospiraceae; Subdoligranulum; Subdoligranulum sp. AM23-21AC	2; 1239; 186801; 186802; 216572; 292632; 2302961	0	0	0	0	0	0	0	0	0	1	5	1.79837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2.34702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Romboutsia	Romboutsia sp.	Bacteria; Firmicutes; Clostridia; Eubacteriales; Peptostreptococcaceae; Romboutsia; Romboutsia sp.	2; 1239; 186801; 186802; 186804; 1501226; 1965302	0	0	0	0	0	0	0	0	0	1	14	8.79635	0	0	0	1	22	2.97907	0	0	0	0	0	0	1	12	2.1739900000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	2.044145	0	0	0	1	65	29.6264	0	0	0	0	0	0	1	14	3.15706	2	43	12.81125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	None	None	Candidatus Merdicola	None	Bacteria; Firmicutes; Clostridia; None; None; Candidatus Merdicola; None	2; 1239; 186801; None; None; 2840565; None	0	0	0	0	0	0	0	0	0	1	9	4.14419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	None	None	Candidatus Ornithomonoglobus	None	Bacteria; Firmicutes; Clostridia; None; None; Candidatus Ornithomonoglobus; None	2; 1239; 186801; None; None; 2840566; None	0	0	0	0	0	0	0	0	0	1	19	2.12228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelatoclostridium; [Clostridium] innocuum	2; 1239; 526524; 526525; 128827; 1505663; 1522	0	0	0	0	0	0	0	0	0	1	7	2.1764099999999997	0	0	0	1	9	4.4195199999999994	0	0	0	0	0	0	4	23	1.9380875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	2.966375	0	0	0	1	5	1.69757	3	16	2.84985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1.8156599999999998	0	0	0	0	0	0	0	0	0	1	8	3.2155299999999998	0	0	0	0	0
